id_usuario;variante;convirtio;dispositivo;pais;duracion_sesion;timestamp
exp_user_5304;tratamiento;0;mobile;Mexico;245.18;1/01/2025
exp_user_5305;tratamiento;0;mobile;Colombia;42.56;9/06/2025
exp_user_5306;tratamiento;0;mobile;Argentina;65.47;14/04/2025
exp_user_5307;tratamiento;0;mobile;Mexico;122.81;31/01/2025
exp_user_5308;control;0;mobile;Colombia;209.75;26/05/2025
exp_user_5309;control;0;mobile;Argentina;274.26;16/04/2025
exp_user_5310;control;0;mobile;Colombia;106.55;28/01/2025
exp_user_5311;control;0;desktop;Argentina;298.4;4/04/2025
exp_user_5312;tratamiento;0;desktop;Argentina;165.03;22/03/2025
exp_user_5313;tratamiento;0;desktop;Mexico;183.09;16/02/2025
exp_user_5314;tratamiento;1;mobile;Argentina;95.65;27/04/2025
exp_user_5315;control;0;mobile;Colombia;100.13;4/01/2025
exp_user_5316;tratamiento;0;mobile;Colombia;184.28;8/02/2025
exp_user_5317;tratamiento;0;mobile;Colombia;216.7;2/03/2025
exp_user_5318;control;0;mobile;Mexico;94.97;16/03/2025
exp_user_5319;tratamiento;0;mobile;Mexico;208.65;3/05/2025
exp_user_5320;control;0;desktop;Colombia;53.82;8/03/2025
exp_user_5321;tratamiento;0;mobile;Argentina;202.95;1/05/2025
exp_user_5322;tratamiento;0;desktop;Mexico;297.67;13/04/2025
exp_user_5323;tratamiento;0;mobile;Mexico;297.3;28/04/2025
exp_user_5324;control;0;desktop;Argentina;185.69;21/05/2025
exp_user_5325;tratamiento;0;mobile;Colombia;70.33;21/04/2025
exp_user_5326;control;0;mobile;Mexico;213.23;21/06/2025
exp_user_5327;control;0;desktop;Mexico;156.04;7/05/2025
exp_user_5328;tratamiento;1;desktop;Argentina;156.26;25/06/2025
exp_user_5329;control;1;desktop;Argentina;169.72;22/04/2025
exp_user_5330;control;0;desktop;Colombia;136.93;2/04/2025
exp_user_5331;control;0;desktop;Colombia;101.6;17/06/2025
exp_user_5332;tratamiento;0;mobile;Colombia;181.53;26/03/2025
exp_user_5333;control;0;desktop;Argentina;104.98;15/03/2025
exp_user_5334;control;1;desktop;Argentina;28.2;5/02/2025
exp_user_5335;tratamiento;0;desktop;Mexico;281.08;22/03/2025
exp_user_5336;control;0;mobile;Mexico;53.16;15/03/2025
exp_user_5337;tratamiento;0;desktop;Colombia;247.53;1/03/2025
exp_user_5338;control;0;mobile;Colombia;296.19;26/05/2025
exp_user_5339;control;0;mobile;Colombia;287.72;9/01/2025
exp_user_5340;tratamiento;0;mobile;Colombia;70.88;13/03/2025
exp_user_5341;control;0;desktop;Colombia;117.49;23/04/2025
exp_user_5342;control;1;mobile;Colombia;127.17;7/03/2025
exp_user_5343;tratamiento;0;desktop;Mexico;93.62;15/01/2025
exp_user_5344;tratamiento;0;desktop;Argentina;70.37;13/03/2025
exp_user_5345;tratamiento;0;desktop;Colombia;218.19;17/05/2025
exp_user_5346;tratamiento;1;desktop;Argentina;200.7;24/03/2025
exp_user_5347;tratamiento;0;mobile;Colombia;193.09;29/06/2025
exp_user_5348;control;1;desktop;Mexico;158.59;22/01/2025
exp_user_5349;tratamiento;1;mobile;Colombia;287.43;12/02/2025
exp_user_5350;control;0;mobile;Colombia;122.23;10/03/2025
exp_user_5351;tratamiento;0;desktop;Mexico;117.95;13/06/2025
exp_user_5352;tratamiento;1;mobile;Mexico;208.56;26/04/2025
exp_user_5353;control;0;desktop;Argentina;68.5;15/01/2025
exp_user_5354;control;0;mobile;Colombia;28.11;5/04/2025
exp_user_5355;control;1;desktop;Mexico;95.56;25/04/2025
exp_user_5356;tratamiento;0;mobile;Argentina;136.73;25/04/2025
exp_user_5357;control;0;desktop;Mexico;275.26;6/03/2025
exp_user_5358;tratamiento;0;mobile;Colombia;141.11;13/04/2025
exp_user_5359;tratamiento;0;mobile;Mexico;293.72;8/04/2025
exp_user_5360;control;0;desktop;Colombia;279.71;17/06/2025
exp_user_5361;tratamiento;0;mobile;Mexico;63.02;3/05/2025
exp_user_5362;tratamiento;0;desktop;Mexico;235.71;2/04/2025
exp_user_5363;control;0;desktop;Mexico;220.89;26/04/2025
exp_user_5364;tratamiento;0;mobile;Mexico;227.72;7/03/2025
exp_user_5365;tratamiento;0;mobile;Mexico;292.35;18/01/2025
exp_user_5366;tratamiento;0;desktop;Colombia;236.62;14/01/2025
exp_user_5367;control;0;desktop;Colombia;175.89;10/02/2025
exp_user_5368;control;0;desktop;Colombia;240.07;14/06/2025
exp_user_5369;tratamiento;0;desktop;Colombia;172.32;28/01/2025
exp_user_5370;control;0;desktop;Argentina;209.71;13/05/2025
exp_user_5371;control;1;mobile;Mexico;119.07;20/05/2025
exp_user_5372;control;0;mobile;Colombia;299.12;16/02/2025
exp_user_5373;control;0;mobile;Argentina;65.24;20/05/2025
exp_user_5374;control;0;desktop;Argentina;273.35;26/03/2025
exp_user_5375;tratamiento;0;mobile;Colombia;132.29;17/01/2025
exp_user_5376;tratamiento;0;desktop;Mexico;198.81;20/01/2025
exp_user_5377;control;0;mobile;Argentina;197.7;23/04/2025
exp_user_5378;tratamiento;0;desktop;Argentina;204.33;4/04/2025
exp_user_5379;control;1;mobile;Mexico;211.94;18/01/2025
exp_user_5380;tratamiento;0;mobile;Mexico;192.99;2/02/2025
exp_user_5381;control;0;desktop;Argentina;96.38;4/01/2025
exp_user_5382;tratamiento;0;mobile;Mexico;24.96;29/04/2025
exp_user_5383;tratamiento;0;mobile;Mexico;34.71;2/02/2025
exp_user_5384;control;0;mobile;Colombia;167.75;9/02/2025
exp_user_5385;tratamiento;0;mobile;Colombia;133.89;20/04/2025
exp_user_5386;control;0;mobile;Mexico;246.68;13/04/2025
exp_user_5387;tratamiento;1;mobile;Argentina;139.24;6/06/2025
exp_user_5388;tratamiento;0;mobile;Mexico;153.54;13/04/2025
exp_user_5389;tratamiento;0;desktop;Mexico;101.59;3/03/2025
exp_user_5390;tratamiento;0;desktop;Colombia;226.06;27/01/2025
exp_user_5391;tratamiento;0;mobile;Colombia;146.32;16/02/2025
exp_user_5392;control;0;mobile;Argentina;25.06;4/01/2025
exp_user_5393;control;0;desktop;Mexico;272.83;8/03/2025
exp_user_5394;control;1;desktop;Colombia;55.05;17/06/2025
exp_user_5395;control;0;desktop;Argentina;119.74;24/06/2025
exp_user_5396;tratamiento;1;mobile;Colombia;100.34;14/06/2025
exp_user_5397;tratamiento;0;mobile;Mexico;35.63;18/05/2025
exp_user_5398;tratamiento;0;mobile;Argentina;276;6/01/2025
exp_user_5399;tratamiento;0;mobile;Colombia;140.02;25/06/2025
exp_user_5400;tratamiento;0;desktop;Colombia;147.53;8/05/2025
exp_user_5401;control;1;desktop;Mexico;185.45;15/06/2025
exp_user_5402;tratamiento;0;desktop;Colombia;147.93;18/04/2025
exp_user_5403;control;0;desktop;Colombia;284.65;2/03/2025
exp_user_5404;control;0;mobile;Argentina;117.11;15/04/2025
exp_user_5405;tratamiento;0;desktop;Mexico;124.87;16/01/2025
exp_user_5406;control;0;mobile;Colombia;183.34;18/02/2025
exp_user_5407;tratamiento;0;mobile;Colombia;95.21;29/01/2025
exp_user_5408;control;1;desktop;Mexico;73.14;23/01/2025
exp_user_5409;tratamiento;0;mobile;Mexico;93.61;24/02/2025
exp_user_5410;tratamiento;0;mobile;Argentina;163.35;8/06/2025
exp_user_5411;tratamiento;0;mobile;Mexico;240.24;20/04/2025
exp_user_5412;control;0;desktop;Mexico;82.91;24/03/2025
exp_user_5413;control;0;mobile;Colombia;104.03;12/02/2025
exp_user_5414;tratamiento;0;mobile;Colombia;94.56;23/04/2025
exp_user_5415;control;1;desktop;Mexico;166.92;18/03/2025
exp_user_5416;control;0;mobile;Colombia;26.57;9/04/2025
exp_user_5417;control;0;mobile;Argentina;226.93;7/01/2025
exp_user_5418;control;0;mobile;Argentina;40.01;25/06/2025
exp_user_5419;tratamiento;0;mobile;Mexico;75.77;24/02/2025
exp_user_5420;tratamiento;0;desktop;Argentina;165.68;26/04/2025
exp_user_5421;tratamiento;1;desktop;Argentina;247.19;7/06/2025
exp_user_5422;control;0;mobile;Mexico;57.37;20/05/2025
exp_user_5423;tratamiento;1;mobile;Argentina;202.79;28/04/2025
exp_user_5424;tratamiento;0;mobile;Colombia;35.06;6/06/2025
exp_user_5425;control;0;mobile;Mexico;252.69;19/03/2025
exp_user_5426;tratamiento;0;mobile;Colombia;195.56;15/06/2025
exp_user_5427;tratamiento;0;mobile;Colombia;265.38;24/05/2025
exp_user_5428;tratamiento;0;desktop;Argentina;27.44;15/01/2025
exp_user_5429;control;0;mobile;Argentina;299.12;22/06/2025
exp_user_5430;control;0;desktop;Mexico;223.32;20/02/2025
exp_user_5431;control;0;desktop;Colombia;245.57;7/02/2025
exp_user_5432;control;0;desktop;Colombia;30.98;8/02/2025
exp_user_5433;tratamiento;0;desktop;Argentina;74.7;19/05/2025
exp_user_5434;control;1;mobile;Argentina;101.23;13/02/2025
exp_user_5435;control;0;desktop;Mexico;29.07;9/01/2025
exp_user_5436;tratamiento;0;desktop;Mexico;173.87;9/06/2025
exp_user_5437;control;0;mobile;Argentina;148.18;24/06/2025
exp_user_5438;control;0;desktop;Mexico;197.39;31/05/2025
exp_user_5439;control;0;desktop;Mexico;43.48;12/04/2025
exp_user_5440;control;0;desktop;Colombia;143.19;13/01/2025
exp_user_5441;control;0;desktop;Colombia;267.97;13/02/2025
exp_user_5442;tratamiento;0;desktop;Colombia;59.26;20/04/2025
exp_user_5443;tratamiento;0;mobile;Argentina;161.21;23/06/2025
exp_user_5444;tratamiento;0;mobile;Argentina;235.75;16/03/2025
exp_user_5445;control;0;mobile;Argentina;265.1;28/03/2025
exp_user_5446;control;0;desktop;Colombia;216.79;31/05/2025
exp_user_5447;tratamiento;0;mobile;Colombia;39.86;24/04/2025
exp_user_5448;tratamiento;1;desktop;Argentina;90.67;9/02/2025
exp_user_5449;control;0;mobile;Mexico;131.84;28/04/2025
exp_user_5450;control;0;mobile;Argentina;62.6;12/02/2025
exp_user_5451;tratamiento;0;mobile;Argentina;143.64;13/03/2025
exp_user_5452;tratamiento;0;mobile;Colombia;36.13;12/05/2025
exp_user_5453;tratamiento;0;mobile;Argentina;100.35;7/04/2025
exp_user_5454;tratamiento;0;desktop;Argentina;183.34;16/03/2025
exp_user_5455;tratamiento;0;mobile;Colombia;208.82;29/05/2025
exp_user_5456;tratamiento;0;mobile;Colombia;298.27;22/01/2025
exp_user_5457;tratamiento;0;mobile;Mexico;168.14;6/03/2025
exp_user_5458;control;0;desktop;Mexico;216.49;16/03/2025
exp_user_5459;control;0;mobile;Argentina;98.4;2/02/2025
exp_user_5460;control;0;desktop;Mexico;191.56;16/06/2025
exp_user_5461;tratamiento;0;desktop;Argentina;50.68;1/04/2025
exp_user_5462;control;0;mobile;Mexico;169.42;20/03/2025
exp_user_5463;tratamiento;0;desktop;Mexico;140.64;5/06/2025
exp_user_5464;control;0;mobile;Mexico;230.96;3/03/2025
exp_user_5465;tratamiento;0;desktop;Colombia;245.04;19/04/2025
exp_user_5466;control;0;desktop;Argentina;223.83;23/03/2025
exp_user_5467;tratamiento;0;mobile;Argentina;250.17;27/06/2025
exp_user_5468;tratamiento;0;desktop;Argentina;257.69;2/04/2025
exp_user_5469;tratamiento;1;desktop;Colombia;114.53;14/04/2025
exp_user_5470;tratamiento;0;mobile;Colombia;211.55;16/03/2025
exp_user_5471;control;1;mobile;Argentina;147.75;27/04/2025
exp_user_5472;tratamiento;0;desktop;Colombia;179.2;17/01/2025
exp_user_5473;control;0;mobile;Mexico;70.89;1/01/2025
exp_user_5474;control;0;mobile;Argentina;255.47;8/04/2025
exp_user_5475;tratamiento;0;desktop;Colombia;104.69;30/05/2025
exp_user_5476;control;1;mobile;Colombia;196.18;10/01/2025
exp_user_5477;tratamiento;0;mobile;Argentina;249.85;25/02/2025
exp_user_5478;control;0;mobile;Colombia;217.23;25/02/2025
exp_user_5479;control;0;mobile;Mexico;55.93;28/06/2025
exp_user_5480;tratamiento;0;mobile;Argentina;243.08;26/03/2025
exp_user_5481;tratamiento;0;desktop;Colombia;221.78;13/03/2025
exp_user_5482;control;0;desktop;Colombia;249.85;11/04/2025
exp_user_5483;tratamiento;0;desktop;Argentina;113.5;19/06/2025
exp_user_5484;tratamiento;0;desktop;Mexico;117.7;17/02/2025
exp_user_5485;tratamiento;0;mobile;Argentina;77.53;5/06/2025
exp_user_5486;control;0;desktop;Mexico;33.65;24/06/2025
exp_user_5487;tratamiento;0;mobile;Colombia;171.46;14/03/2025
exp_user_5488;tratamiento;1;desktop;Mexico;211.05;27/06/2025
exp_user_5489;tratamiento;0;desktop;Colombia;193.24;21/03/2025
exp_user_5490;control;0;mobile;Colombia;214.95;11/01/2025
exp_user_5491;control;0;mobile;Mexico;140.71;28/03/2025
exp_user_5492;tratamiento;0;mobile;Argentina;154.72;25/06/2025
exp_user_5493;control;0;desktop;Argentina;298.33;1/05/2025
exp_user_5494;tratamiento;0;mobile;Argentina;166.24;20/05/2025
exp_user_5495;control;0;desktop;Colombia;41;5/06/2025
exp_user_5496;tratamiento;0;mobile;Mexico;113.43;4/03/2025
exp_user_5497;tratamiento;1;mobile;Colombia;30.88;25/02/2025
exp_user_5498;tratamiento;0;desktop;Argentina;238.44;17/06/2025
exp_user_5499;control;0;desktop;Mexico;102.26;28/02/2025
exp_user_5500;tratamiento;0;mobile;Mexico;43.34;13/05/2025
exp_user_5501;tratamiento;0;mobile;Argentina;146.56;10/04/2025
exp_user_5502;tratamiento;1;desktop;Mexico;226.31;6/06/2025
exp_user_5503;tratamiento;0;desktop;Colombia;24.62;6/06/2025
exp_user_5504;tratamiento;0;mobile;Mexico;121.2;19/05/2025
exp_user_5505;tratamiento;1;desktop;Colombia;238.8;27/06/2025
exp_user_5506;control;0;mobile;Argentina;261.68;29/06/2025
exp_user_5507;tratamiento;0;mobile;Mexico;77.63;27/05/2025
exp_user_5508;control;0;mobile;Colombia;284.36;20/02/2025
exp_user_5509;tratamiento;1;desktop;Argentina;146.64;4/03/2025
exp_user_5510;tratamiento;0;desktop;Colombia;124.3;3/06/2025
exp_user_5511;tratamiento;0;mobile;Mexico;260.14;21/06/2025
exp_user_5512;tratamiento;0;desktop;Mexico;96.93;13/06/2025
exp_user_5513;control;0;desktop;Colombia;180.61;19/03/2025
exp_user_5514;control;0;mobile;Argentina;181.85;8/01/2025
exp_user_5515;control;0;desktop;Argentina;102.02;2/03/2025
exp_user_5516;tratamiento;0;desktop;Argentina;108.93;17/05/2025
exp_user_5517;control;0;mobile;Colombia;252.55;3/06/2025
exp_user_5518;control;0;desktop;Argentina;136.28;21/02/2025
exp_user_5519;control;0;desktop;Colombia;113.13;9/06/2025
exp_user_5520;control;0;mobile;Colombia;23.84;5/02/2025
exp_user_5521;control;0;desktop;Mexico;146.84;30/01/2025
exp_user_5522;tratamiento;0;mobile;Argentina;110.31;30/06/2025
exp_user_5523;control;1;desktop;Mexico;43.92;13/05/2025
exp_user_5524;control;0;desktop;Colombia;298.73;12/04/2025
exp_user_5525;tratamiento;0;desktop;Colombia;113.08;24/05/2025
exp_user_5526;tratamiento;0;mobile;Argentina;275.83;31/05/2025
exp_user_5527;tratamiento;0;desktop;Argentina;226.4;5/02/2025
exp_user_5528;tratamiento;0;mobile;Mexico;134.21;2/05/2025
exp_user_5529;tratamiento;0;mobile;Argentina;176.84;22/02/2025
exp_user_5530;tratamiento;0;desktop;Mexico;257.25;19/05/2025
exp_user_5531;control;0;mobile;Mexico;173.07;1/01/2025
exp_user_5532;tratamiento;0;desktop;Colombia;242.23;18/06/2025
exp_user_5533;control;0;desktop;Mexico;154.82;5/04/2025
exp_user_5534;control;0;mobile;Mexico;122.52;1/04/2025
exp_user_5535;control;0;mobile;Argentina;49.68;1/01/2025
exp_user_5536;control;0;mobile;Mexico;178.13;29/01/2025
exp_user_5537;control;0;desktop;Argentina;265.76;8/03/2025
exp_user_5538;tratamiento;0;mobile;Argentina;181.13;11/06/2025
exp_user_5539;control;0;desktop;Argentina;120.81;13/04/2025
exp_user_5540;tratamiento;1;desktop;Argentina;279.7;13/03/2025
exp_user_5541;tratamiento;0;desktop;Mexico;257.1;11/05/2025
exp_user_5542;tratamiento;0;desktop;Argentina;43.9;15/05/2025
exp_user_5543;control;1;mobile;Mexico;194.4;1/05/2025
exp_user_5544;control;0;desktop;Argentina;246.71;5/03/2025
exp_user_5545;tratamiento;0;mobile;Mexico;260.37;27/06/2025
exp_user_5546;tratamiento;0;mobile;Mexico;189.24;27/04/2025
exp_user_5547;control;0;desktop;Argentina;156.87;30/05/2025
exp_user_5548;control;0;desktop;Mexico;252.96;12/06/2025
exp_user_5549;tratamiento;0;mobile;Mexico;192.2;15/05/2025
exp_user_5550;control;0;mobile;Colombia;129.32;18/04/2025
exp_user_5551;tratamiento;1;mobile;Argentina;286.27;7/03/2025
exp_user_5552;control;0;mobile;Argentina;41.35;16/05/2025
exp_user_5553;tratamiento;0;desktop;Mexico;246.82;9/04/2025
exp_user_5554;control;0;desktop;Argentina;44.98;4/05/2025
exp_user_5555;control;0;desktop;Mexico;121.93;29/04/2025
exp_user_5556;control;0;mobile;Argentina;237.58;6/05/2025
exp_user_5557;tratamiento;0;desktop;Argentina;195.24;19/01/2025
exp_user_5558;tratamiento;0;mobile;Colombia;291.43;24/01/2025
exp_user_5559;control;1;mobile;Colombia;271.19;7/06/2025
exp_user_5560;control;0;mobile;Mexico;155.89;21/05/2025
exp_user_5561;control;1;mobile;Colombia;103.51;20/06/2025
exp_user_5562;tratamiento;0;mobile;Argentina;234.21;25/01/2025
exp_user_5563;tratamiento;1;mobile;Mexico;298.31;19/05/2025
exp_user_5564;tratamiento;1;desktop;Argentina;97.6;17/02/2025
exp_user_5565;control;1;desktop;Mexico;84.68;26/02/2025
exp_user_5566;tratamiento;0;mobile;Colombia;163.31;14/04/2025
exp_user_5567;tratamiento;1;desktop;Argentina;283.51;28/03/2025
exp_user_5568;tratamiento;0;mobile;Colombia;173.81;16/04/2025
exp_user_5569;control;0;mobile;Argentina;176.3;15/05/2025
exp_user_5570;tratamiento;0;desktop;Mexico;242;12/02/2025
exp_user_5571;control;1;mobile;Mexico;277.44;11/05/2025
exp_user_5572;tratamiento;1;desktop;Colombia;103.56;5/05/2025
exp_user_5573;tratamiento;0;desktop;Mexico;161.47;27/04/2025
exp_user_5574;control;0;desktop;Mexico;83.47;18/06/2025
exp_user_5575;control;0;mobile;Mexico;237.16;25/03/2025
exp_user_5576;control;1;desktop;Colombia;37.66;4/01/2025
exp_user_5577;control;0;desktop;Mexico;199.88;10/03/2025
exp_user_5578;control;0;desktop;Mexico;243.71;9/05/2025
exp_user_5579;control;0;desktop;Argentina;219.65;26/05/2025
exp_user_5580;tratamiento;0;mobile;Mexico;79.21;17/05/2025
exp_user_5581;tratamiento;0;mobile;Colombia;286.24;12/04/2025
exp_user_5582;tratamiento;0;desktop;Mexico;68.31;17/05/2025
exp_user_5583;tratamiento;0;mobile;Colombia;109.53;12/06/2025
exp_user_5584;control;0;desktop;Colombia;223.93;30/06/2025
exp_user_5585;control;1;desktop;Colombia;39.62;18/02/2025
exp_user_5586;tratamiento;0;mobile;Mexico;145.76;19/06/2025
exp_user_5587;tratamiento;0;mobile;Colombia;244.93;14/01/2025
exp_user_5588;tratamiento;0;desktop;Mexico;134.27;20/02/2025
exp_user_5589;tratamiento;0;desktop;Argentina;36.44;10/04/2025
exp_user_5590;tratamiento;0;desktop;Colombia;196.5;8/04/2025
exp_user_5591;tratamiento;0;mobile;Mexico;61.55;10/03/2025
exp_user_5592;control;0;desktop;Mexico;226.28;7/01/2025
exp_user_5593;control;0;desktop;Argentina;252.06;10/05/2025
exp_user_5594;control;0;desktop;Mexico;197.35;8/01/2025
exp_user_5595;tratamiento;0;mobile;Mexico;63.13;28/03/2025
exp_user_5596;tratamiento;0;mobile;Mexico;157.05;21/05/2025
exp_user_5597;control;0;mobile;Argentina;258.23;27/06/2025
exp_user_5598;control;0;mobile;Argentina;87.91;29/01/2025
exp_user_5599;tratamiento;0;desktop;Argentina;170.38;16/03/2025
exp_user_5600;tratamiento;1;mobile;Mexico;209.71;16/05/2025
exp_user_5601;control;0;desktop;Argentina;286.26;18/03/2025
exp_user_5602;control;1;desktop;Colombia;111.49;5/01/2025
exp_user_5603;control;0;desktop;Mexico;60.01;29/01/2025
exp_user_5604;control;0;mobile;Argentina;39.45;18/05/2025
exp_user_5605;control;0;desktop;Argentina;292.46;20/02/2025
exp_user_5606;control;0;desktop;Mexico;174.31;4/03/2025
exp_user_5607;tratamiento;0;desktop;Argentina;52.91;20/03/2025
exp_user_5608;control;0;mobile;Argentina;124.57;26/01/2025
exp_user_5609;control;0;desktop;Argentina;202.59;22/01/2025
exp_user_5610;control;0;desktop;Mexico;47.34;7/06/2025
exp_user_5611;tratamiento;0;mobile;Mexico;134.17;13/06/2025
exp_user_5612;control;0;mobile;Argentina;209.15;26/05/2025
exp_user_5613;control;1;desktop;Colombia;214.46;1/06/2025
exp_user_5614;tratamiento;0;mobile;Colombia;200.66;12/03/2025
exp_user_5615;control;0;desktop;Mexico;79.43;25/02/2025
exp_user_5616;control;0;desktop;Mexico;274.14;14/04/2025
exp_user_5617;control;0;mobile;Argentina;153.48;5/02/2025
exp_user_5618;tratamiento;0;desktop;Colombia;214.25;2/06/2025
exp_user_5619;control;0;mobile;Colombia;180.83;22/05/2025
exp_user_5620;tratamiento;0;desktop;Argentina;141.88;13/06/2025
exp_user_5621;control;0;mobile;Colombia;258.6;29/04/2025
exp_user_5622;control;0;mobile;Mexico;62.73;15/03/2025
exp_user_5623;control;1;mobile;Mexico;24.83;3/06/2025
exp_user_5624;tratamiento;0;mobile;Argentina;62.02;8/06/2025
exp_user_5625;tratamiento;0;desktop;Mexico;271.03;3/04/2025
exp_user_5626;control;1;desktop;Mexico;69.52;11/01/2025
exp_user_5627;tratamiento;0;desktop;Argentina;37.22;13/05/2025
exp_user_5628;control;0;desktop;Argentina;98.25;28/01/2025
exp_user_5629;tratamiento;0;mobile;Mexico;37.2;11/02/2025
exp_user_5630;control;1;desktop;Argentina;23.15;30/01/2025
exp_user_5631;control;0;desktop;Colombia;235.45;15/05/2025
exp_user_5632;tratamiento;0;desktop;Colombia;65.09;4/02/2025
exp_user_5633;control;0;desktop;Argentina;25.32;10/05/2025
exp_user_5634;control;0;desktop;Mexico;228.81;14/05/2025
exp_user_5635;control;0;desktop;Mexico;182.81;2/03/2025
exp_user_5636;control;0;mobile;Argentina;236.3;13/05/2025
exp_user_5637;control;0;mobile;Argentina;104.95;13/04/2025
exp_user_5638;control;0;mobile;Argentina;270.99;9/04/2025
